repo,sha,message,date,author
estudo-grafos,62eaa2df6e7d045f1364d8be8ea1ee3cf7a9cf84,"feat: implementa dark mode completo em todas as páginas

Adiciona suporte completo a dark mode para melhorar legibilidade
e experiência do usuário em ambientes com pouca luz.

Páginas atualizadas:
- Home page com seções adaptativas
- Todas as páginas de teoria (caminhos, matrizes, fórmulas, introdução)
- Página de exercícios
- Header e contexto de tema já corrigidos anteriormente

Mudanças aplicadas:
- Backgrounds: bg-white → dark:bg-gray-800, bg-gray-50 → dark:bg-gray-900
- Textos: text-gray-X → dark:text-gray-Y para contraste adequado
- Bordas: border-gray-X → dark:border-gray-Y
- Boxes coloridos: bg-green-50 → dark:bg-green-900/20 (transparência)
- Tabelas com linhas alternadas em dark mode

Resultado:
- Transições suaves entre light/dark mode
- Contraste adequado para leitura
- Consistência visual em todo o site
- Build de produção sem erros",2025-11-13T20:58:34Z,anderson-ufrj
estudo-grafos,b49b5bd2e64ff7c09a38a1e9a244b7d226920e02,"fix: corrige erro de SSR no ThemeContext e ModernHeader

Resolve problema de build no Vercel onde useTheme era chamado
durante Server-Side Rendering causando erro.

Alterações:
- ThemeContext: retorna valores padrão durante SSR
- ModernHeader: adiciona verificação de montagem para botão de tema
- Remove verificação prematura de montagem no ThemeProvider

Previne erro ""useTheme must be used within a ThemeProvider""
durante geração de páginas estáticas no build.",2025-11-13T18:21:54Z,anderson-ufrj
estudo-grafos,0d00064415adc33442a3561bf19efb6dccc6ea67,chore: finaliza implementação de todas melhorias do site,2025-11-13T18:15:48Z,anderson-ufrj
estudo-grafos,a8ba0b2cd5d4460310dbed076abcb854cfa6dec8,style(visualizacao): adiciona grafo bipartido em SVG,2025-11-13T18:15:44Z,anderson-ufrj
estudo-grafos,bdb2642fe9b3728ebe537bd36fae1acebd6ad58f,style(visualizacao): adiciona árvore hierárquica em SVG,2025-11-13T18:15:39Z,anderson-ufrj
estudo-grafos,caaa9832908fe577323a4a22857d0932f42f73e5,style(visualizacao): adiciona ciclo C5 em SVG,2025-11-13T18:15:33Z,anderson-ufrj
estudo-grafos,9db54c07f480a611a33dd7555378e0b3b9f77e58,style(visualizacao): adiciona grafo completo K4 em SVG,2025-11-13T18:15:29Z,anderson-ufrj
estudo-grafos,fe8f12e14248070f13e37baa89bcd9b36e7ae105,"feat(exercicios): classifica passeios, trilhas e caminhos",2025-11-13T18:15:25Z,anderson-ufrj
estudo-grafos,179f33ab8659189fbb01e4ad34b3d6177bfc71af,feat(exercicios): constrói matriz de adjacência passo a passo,2025-11-13T18:15:20Z,anderson-ufrj
estudo-grafos,7f14d6ad3e00d0ed254b710229b9cb0efaca7e38,feat(exercicios): resolve exercício de teorema do aperto de mãos,2025-11-13T18:15:15Z,anderson-ufrj
estudo-grafos,3f068a393e2f06d2f2e8e9918357d27866bd82c1,feat(exercicios): adiciona exercício de funções injetoras,2025-11-13T18:15:11Z,anderson-ufrj
estudo-grafos,9dfae86c6e6ef0730892af6587a888f8ff87fc31,feat(exercicios): adiciona exercício de produto cartesiano,2025-11-13T18:15:06Z,anderson-ufrj
estudo-grafos,e95697a334ce7cbe27496a87dacce26e17d6e34c,docs(formulas): adiciona tabela de complexidades de algoritmos,2025-11-13T18:15:02Z,anderson-ufrj
estudo-grafos,941a6d646eacf69723f20d30065be123d3e7aed1,docs(formulas): organiza fórmulas por categoria (conjuntos/grafos/matrizes),2025-11-13T18:14:58Z,anderson-ufrj
estudo-grafos,2f3758ce701de61e713a7b14d7555c398a318604,docs(matrizes): adiciona comparativo adjacência vs incidência,2025-11-13T18:14:53Z,anderson-ufrj
estudo-grafos,fe9687dd701b806a3df0cee94b588a07beb521d8,docs(matrizes): explica matriz de adjacência com tabelas visuais,2025-11-13T18:14:48Z,anderson-ufrj
estudo-grafos,85e033129de8a7b23e9cb38869c0761eb4820531,docs(teoria): detalha teorema do aperto de mãos com exemplos,2025-11-13T18:14:44Z,anderson-ufrj
estudo-grafos,04d0fb8d0b0c7372330cf9d4c1da50e684223202,docs(teoria): adiciona explicações sobre conectividade em grafos,2025-11-13T18:14:38Z,anderson-ufrj
estudo-grafos,54340c6d6dd2bc7398d4d27136a934de59244b87,docs(teoria): documenta hierarquia passeio-trilha-caminho,2025-11-13T18:14:33Z,anderson-ufrj
estudo-grafos,3251c179b8e82360aafc6b97720c0afdb3a52b74,docs: adiciona documentação completa do projeto no CLAUDE.md,2025-11-13T18:14:28Z,anderson-ufrj
estudo-grafos,a52868ebe257aeec4562505777ab07114b19608b,feat(components): cria componente SearchBar com busca inteligente,2025-11-13T18:14:22Z,anderson-ufrj
estudo-grafos,fe87246db7df1acf9413af41116f35e9d45b282b,feat(teoria): integra breadcrumb na página de conjuntos,2025-11-13T18:14:17Z,anderson-ufrj
estudo-grafos,6b37b8b64493fd530d7b9079e57f9befd22a38d8,feat(components): cria componente Breadcrumb com progresso,2025-11-13T18:14:12Z,anderson-ufrj
estudo-grafos,89a311f2a4bc425930516aa7261d29b5730f2907,feat(header): adiciona toggle de dark mode no cabeçalho,2025-11-13T18:14:08Z,anderson-ufrj
estudo-grafos,dc97bbc95d9139f006336a2eae8ea2a512d0f4de,style(global): adiciona estilos dark mode em classes base,2025-11-13T18:14:02Z,anderson-ufrj
estudo-grafos,c0a755253b19bf7392331da758fbb5e6219fe36e,feat(layout): integra ThemeProvider no layout raiz,2025-11-13T18:13:57Z,anderson-ufrj
estudo-grafos,632b9993135ae0a61034b1869d6d59c11790d115,config(tailwind): habilita dark mode com estratégia 'class',2025-11-13T18:13:52Z,anderson-ufrj
estudo-grafos,e892cf2f755f781dd20092c74689e8d361646039,feat(theme): cria contexto de gerenciamento de tema,2025-11-13T18:13:47Z,anderson-ufrj
estudo-grafos,4ac165d926fc7889003ff79d5949428c39a40ed0,feat(teoria): integra visualizações SVG na página de introdução,2025-11-13T18:13:43Z,anderson-ufrj
estudo-grafos,7da2888055d8c90cd781ff8e60a3e8fcdf8228bd,feat(components): cria componente GraphSVG para visualizações,2025-11-13T18:13:37Z,anderson-ufrj
estudo-grafos,54e0852a321b601f78f5255cbea5f8443b294c96,feat(exercicios): cria estrutura base da página de exercícios,2025-11-13T18:13:33Z,anderson-ufrj
estudo-grafos,8c22561807f016990b464403c59331361bf5d3f3,feat(teoria): implementa página de fórmulas essenciais,2025-11-13T18:13:29Z,anderson-ufrj
estudo-grafos,be01376896ed3868bf762e0772c4f458796e319b,feat(teoria): adiciona página de representação matricial,2025-11-13T18:13:23Z,anderson-ufrj
estudo-grafos,0261cb26359e6c65a5b435efabd7266ad8f2dffa,feat(teoria): cria estrutura da página de caminhos e ciclos,2025-11-13T18:13:19Z,anderson-ufrj
estudo-grafos,f5147fe4d695037b610669c6de1fb36795e38164,fix: remover configurações de export e basePath para Vercel,2025-10-02T21:38:13Z,anderson-ufrj
estudo-grafos,09a24e4496001ff7f0b38e5d8a71fbd98b18b0b6,chore: atualizar texto para forçar novo build,2025-10-02T21:36:24Z,anderson-ufrj
estudo-grafos,5a91cd1a10bdabeb742706e854cc52d30e95ee8c,feat: restaurar conteúdo completo com sintaxe JSX corrigida,2025-10-02T21:31:54Z,anderson-ufrj
estudo-grafos,5dd4bed78c5d8e45e8784da9ce136029d8d3fc72,fix: usar React.createElement para evitar erro de parsing JSX,2025-10-02T21:28:07Z,anderson-ufrj
estudo-grafos,70f333b2cbacfbbbdc843b4c752fca3b068f7db1,feat: adicionar conteúdo completo nas páginas de teoria,2025-10-02T21:22:17Z,anderson-ufrj
estudo-grafos,78771a7b26b48cca5b66bdecf3d71da2c6c21311,fix: usar estrutura mínima nos componentes para testar deploy,2025-10-02T21:17:14Z,anderson-ufrj
estudo-grafos,50ef3c5d5fcd8db13c36001c239856f55fc30178,fix: simplificar componentes TSX para resolver erro de build no Vercel,2025-10-02T21:16:52Z,anderson-ufrj
estudo-grafos,25666e56b0ddfd7838b376626f2900cc0b6078c5,"fix: adiciona diretiva 'use client' aos componentes

- Resolve erro de parsing JSX no Vercel
- Marca componentes como client-side
- Corrige problemas de build em produção",2025-10-02T21:11:08Z,anderson-ufrj
estudo-grafos,a99e4470a1dd85943de2c78a2a8c5ee7b5076e47,"fix: corrige problemas de encoding nos arquivos tsx

- Remove comentários JSX problemáticos
- Reescreve arquivos em UTF-8 limpo
- Simplifica estrutura dos componentes",2025-10-02T21:09:44Z,anderson-ufrj
estudo-grafos,cdeb504d2db1085c7b86db0a2925d074a6b850d0,chore: adiciona licença MIT ao projeto,2025-10-02T21:07:31Z,anderson-ufrj
estudo-grafos,0b2933d5323b30cef5be80339505802f8f57cd0d,docs: atualiza README com informações sobre commits em português,2025-10-02T21:06:35Z,anderson-ufrj
estudo-grafos,7d22893a6712b5759bf336e3ce5dbc26dc3c1a98,docs: adiciona guia de contribuição e template de commits em português,2025-10-02T21:06:14Z,anderson-ufrj
estudo-grafos,f908f3c5634709308949612604d6b2d558f41c47,"fix: correct syntax errors in page components

- Fix JSX syntax in theory pages
- Ensure all components are properly formatted
- Remove any encoding issues",2025-10-02T21:05:16Z,anderson-ufrj
estudo-grafos,b22b87f71a75f314e69f538be6db447d76a93dc1,"feat: redesign website with IFSULDEMINAS branding and complete content

- Implement modern design with green color scheme matching institutional colors
- Add graph decorative elements in background and hero section
- Create complete theory pages for Sets, Graph Introduction, and Paths/Cycles
- Add exercises page with links to all professor's PDF materials
- Update header with Computer Science course information
- Implement responsive navigation and breadcrumbs
- Add reference links to original PDF materials
- Create consistent visual identity across all pages",2025-10-02T21:02:08Z,anderson-ufrj
estudo-grafos,0399c20e31160d026ab7171b33c0aad3100684ce,"fix: update author information and add professor credits

- Update GitHub profile to anderson-ufrj
- Add email contact information
- Add Professor Ricardo Martins credits
- Include discipline information on homepage
- Update footer with complete contact details",2025-10-02T20:42:23Z,anderson-ufrj
estudo-grafos,bed32c61f74f27f04fbc5b3a054ccfa4ed8d4feb,"feat: add IFSULDEMINAS logo and reference materials section

- Add institution logo to header
- Create references page with links to PDF materials
- Update navigation to include references section
- Configure gitignore to exclude PDF files
- Add README for reference materials folder",2025-10-02T20:41:38Z,anderson-ufrj
estudo-grafos,ed7ac8ad8ab019c8babd9e588cbb78323f20b8cb,feat: initial commit - interactive graph theory study material,2025-10-02T20:38:39Z,anderson-ufrj
instructor,130c034c4b7ec9fe6b7d06ad836fa1318f78fd43,Doc / Removed model reference in client.create of extraction example. (#1951),2025-11-28T14:41:28Z,grokthetech-netizen
instructor,9b9504f8b4d70a192ec2593d18618ceb4d3638ed,"Update documentation for responses API mode (#1946)

Co-authored-by: Cursor Agent <cursoragent@cursor.com>",2025-11-24T14:21:36Z,Jason Liu
instructor,646075a41eeb952c0769a2ff64419c5eac087a55,docs: comprehensive documentation audit and SEO optimization (#1944),2025-11-22T16:35:35Z,Jason Liu
instructor,8ff96833eaab6c1f97a69e4565aac50d63eb02a5,"build: add pre-commit hook to auto-export requirements.txt

Automatically regenerate requirements.txt from pyproject.toml using uv
when pyproject.toml changes. This ensures requirements.txt stays in sync
with the source configuration.

🤖 Generated with Claude Code

Co-Authored-By: Claude <noreply@anthropic.com>",2025-11-22T15:58:48Z,Jason Liu
instructor,4d5ccc4625cffb11e53f4dfe17db82b1362daa00,"fix(build): regenerate requirements.txt from pyproject.toml

Use uv to generate requirements.txt from pyproject.toml to include only
core dependencies. This removes optional provider dependencies (cohere,
anthropic, groq, etc.) and eliminates dependency conflicts. Users can
install provider support via extras: pip install -e "".[anthropic]""

🤖 Generated with Claude Code

Co-Authored-By: Claude <noreply@anthropic.com>",2025-11-22T15:58:05Z,Jason Liu
instructor,58564e4e28b850b3578880f26e701ff1db0e0e0a,"Enhance README and documentation with PydanticAI promotion. Added clear distinctions between Instructor for fast extraction and PydanticAI for agent capabilities, highlighting their respective benefits and linking to the PydanticAI documentation.",2025-11-22T15:14:41Z,Jason Liu
instructor,ff8b66ecc4cab53616aad461ca8555508c62d3fb,"Update image base URL in ipnb tutorials (#1922)

Co-authored-by: Cursor Agent <cursoragent@cursor.com>",2025-11-12T16:58:00Z,Jason Liu
instructor,cbe04e3ca1fd3b9752f2e591b134e97b49cfc389,"Standardize provider factory methods in codebase (#1898)

Co-authored-by: Claude <noreply@anthropic.com>
Co-authored-by: Cursor Agent <cursoragent@cursor.com>",2025-11-12T05:03:21Z,Jason Liu
instructor,04ff85e20df0540bb0df71ad2846d9877a86d19d,"Fix the issue (#1914)

Co-authored-by: Cursor Agent <cursoragent@cursor.com>",2025-11-12T00:50:54Z,Jason Liu
instructor,14806751defcaaf9457b924e4e68fa6b982c7a9f,Standardize provider imports in documentation (#1896),2025-11-06T05:47:23Z,Jason Liu
instructor,d14fc545acb6af4ff585a59270480b42b4b305ff,"Audit and standardize exception handling in instructor library (#1897)

Co-authored-by: Claude <noreply@anthropic.com>",2025-11-06T05:47:06Z,Jason Liu
instructor,d6561c7ad7c801eb059117a5279ba3190de3b834,"Fix/ci uv migration (#1886)

Co-authored-by: Claude <noreply@anthropic.com>",2025-11-03T20:07:44Z,Jason Liu
instructor,0c2aff2453345e20690495ca714c8c3d7a85e2d4,"chore: bump version to 1.13.0

Generated with [Claude Code](https://claude.com/claude-code)

Co-Authored-By: Claude <noreply@anthropic.com>",2025-10-29T19:23:22Z,jxnl
instructor,03a47a1b274213fedbd10394206ce807f97acac1,"chore(deps): bump the poetry group across 1 directory with 162 updates (#1859)

Signed-off-by: dependabot[bot] <support@github.com>
Co-authored-by: dependabot[bot] <49699333+dependabot[bot]@users.noreply.github.com>",2025-10-29T19:22:13Z,dependabot[bot]
instructor,d50f388fc46b0b22e79406add2bc0d00c015aa14,"feat(bedrock): add image support to Bedrock

Adds comprehensive image support to the Bedrock provider by converting OpenAI-style image parts to Bedrock's native format.

- Add _normalize_bedrock_image_format() to map image types to Bedrock format
- Add _openai_image_part_to_bedrock() to convert OpenAI-style image parts
- Update _prepare_bedrock_converse_kwargs_internal() to handle image content conversion
- Add comprehensive test coverage for image format normalization and conversion

Co-authored-by: Weston Bassler <wes.bassler@emburse.com>",2025-10-29T19:21:50Z,Weston Bassler
instructor,ecb50aaac8f197146c0c6ca90efcc934b728289c,"feat: add py.typed marker for type checking (#1868)

Co-authored-by: Claude <noreply@anthropic.com>",2025-10-27T19:17:05Z,Jason Liu
instructor,5a38da32dccdea4223a994f3e546835919e61fd1,"fix: implement disable_pydantic_error_url via monkey-patching

The original implementation tried to set the PYDANTIC_ERRORS_INCLUDE_URL
environment variable after Pydantic had already imported. Since Pydantic
reads this variable at import time, the function had no effect.

This fix uses monkey-patching to replace ValidationError.__str__() with
a version that filters out URLs from error messages. This works correctly
regardless of when the function is called.

Fixes #1826

🤖 Generated with [Claude Code](https://claude.com/claude-code)

Co-Authored-By: Claude <noreply@anthropic.com>",2025-10-27T19:11:12Z,Jason Liu
instructor,3f24d01308bc72123a12da67e7741e1021884eef,"fix: clear default_factory when making fields optional in Partial

When creating optional fields in Partial models, we now properly clear
the default_factory attribute in addition to setting a default value.
This prevents Pydantic 2.12.0+ validation errors that reject fields
with both default and default_factory set.

Fixes #1861

🤖 Generated with [Claude Code](https://claude.com/claude-code)

Co-Authored-By: Claude <noreply@anthropic.com>",2025-10-27T19:10:20Z,Jason Liu
instructor,67f6ce2d271b362c425659c0ef9c1c898e73a041,fix: update openai dependency version constraints in pyproject.toml and uv.lock to support  v2 (#1858),2025-10-27T19:03:04Z,Vishnu
instructor,60437eff1972ea61cd3af4a1994b83991f4c851f,"fix: resolve type checking diagnostics (#1854)

Co-authored-by: Claude <noreply@anthropic.com>",2025-10-27T19:02:00Z,Jason Liu
instructor,3c01abce2f873f07eaed7a52ad027c4ca6f039a0,"fix(processing): ensure JSON decode errors are caught by retry; add regression tests for JSON mode (#1856) (#1857)

Co-authored-by: Devin AI <158243242+devin-ai-integration[bot]@users.noreply.github.com>
Co-authored-by: Jason Liu <jason@jxnl.co>",2025-10-27T18:58:17Z,devin-ai-integration[bot]
instructor,61718fb6c2eaf6bdbc05d7873210de297255fbc3,fix(genai): fix Gemini streaming (#1864),2025-10-27T18:55:18Z,David Okpare
instructor,02f4b0bb0a04c96940f438a3aa94bcd066fe28da,"fix: Gemini HARM_CATEGORY_JAILBREAK and Anthropic tool_result blocks (#1867)

Co-authored-by: DaveOkpare <DaveOkpare@users.noreply.github.com>
Co-authored-by: Claude <noreply@anthropic.com>",2025-10-27T18:55:07Z,Jason Liu
